STATE,TOTAL_FIRE_SIZE,PRCP,EVAP,TMIN,TMAX,MEAN_ELEVATION,LAND_AREA,WATER_AREA,TOTAL_AREA,PERCENTAGE_FEDERAL_LAND,URBANIZATION_RATE,MONTH_SIN
MN,6651.6,4.4,31.82,-67.0,306.0,370,79627,7309,86936,6.8,71.9,-0.8660254037844386
GA,1276.77,14.93,26.2,50.0,306.0,180,57513,1912,59425,12.9,74.1,-0.8660254037844386
KY,2069.5,14.6,32.57,0.0,283.0,230,39486,921,40408,4.3,58.7,-0.8660254037844386
AZ,146.1,2.65,67.13,33.0,411.0,1250,113594,396,113990,38.6,89.3,-0.8660254037844386
AK,0.8,4.8100000000000005,10.9775,-68.0,122.5,580,570641,94743,665384,60.9,64.9,-0.8660254037844386
MS,3616.5,18.83,31.27,11.0,333.0,90,46923,1509,48432,5.1,57.7,-0.8660254037844386
IA,41.0,10.07,40.87,-33.0,306.0,340,55857,416,56273,0.3,63.2,-0.8660254037844386
LA,2926.5,10.55,35.56,50.0,322.0,30,43204,9174,52378,4.7,71.5,-0.8660254037844386
WV,1112.5,17.579548212065568,33.92560028228768,-27.31099403960008,301.89831560510794,460,24038,192,24230,7.4,44.6,-0.8660254037844386
NE,748.3,2.82,39.1,-89.0,344.0,790,76824,524,77348,1.1,73.0,-0.8660254037844386
WA,1275.9,27.91,20.41,-33.0,317.0,520,66456,4842,71298,28.6,83.4,-0.8660254037844386
NC,182.3,23.52,33.75,17.0,272.0,210,48618,5201,53819,7.8,66.7,-0.8660254037844386
WY,2121.2,17.579548212065568,33.92560028228768,-27.31099403960008,301.89831560510794,2040,97093,720,97813,46.7,62.0,-0.8660254037844386
SC,232.1,31.63,29.27,22.0,294.0,110,30061,1960,32020,4.5,67.9,-0.8660254037844386
CO,8453.75,2.41,55.8,-72.0,339.0,2070,103642,452,104094,36.2,86.0,-0.8660254037844386
HI,117.4,2.87,56.16,194.0,322.0,920,6423,4509,10932,20.2,86.1,-0.8660254037844386
TX,833.2,14.49,45.7,-178.0,367.0,520,261232,7365,268596,1.9,83.7,-0.8660254037844386
KS,10.0,2.77,49.58,-89.0,350.0,610,81759,520,82278,0.5,72.3,-0.8660254037844386
TN,497.4,19.37,30.15,-22.0,306.0,270,41235,909,42144,4.8,66.2,-0.8660254037844386
ME,0.31,21.25375,24.3575,-5.625,217.25,180,30843,4537,35380,1.5,38.6,-0.8660254037844386
ND,3517.9,4.59,46.06,-39.0,294.0,580,69001,1698,70698,3.9,61.0,-0.8660254037844386
OR,590.77,10.33,29.56,-50.0,306.0,1010,95988,2391,98379,52.3,80.5,-0.8660254037844386
VA,419.5,21.64,24.13,-11.0,278.0,290,39490,3285,42775,9.3,75.6,-0.8660254037844386
SD,3478.7,8.36,37.96,-39.0,289.0,670,75811,1305,77116,5.4,57.2,-0.8660254037844386
MT,13885.32,4.54,21.0,-22.0,294.0,1040,145546,1494,147040,29.0,53.4,-0.8660254037844386
ID,8086.25,0.96,31.43,-128.0,322.0,1520,82643,926,83569,61.9,69.2,-0.8660254037844386
CA,754864.22,0.62,53.03,-17.0,450.0,880,155779,7916,163695,45.4,94.2,-0.8660254037844386
UT,6822.35,4.06,43.18,0.0,333.0,1860,82170,2727,84897,63.1,89.8,-0.8660254037844386
AR,800.2,19.4,29.72,6.0,333.0,200,52035,1143,53179,9.4,55.5,-0.8660254037844386
AL,1551.2,11.21,32.31,33.0,311.0,150,50645,1775,52420,2.7,57.7,-0.8660254037844386
PA,10.324,33.99,21.91,-28.0,244.0,340,44743,1312,46054,2.2,76.5,-0.8660254037844386
MA,1.5,17.41,10.38,-50.0,239.0,150,7800,2754,10554,1.2,91.3,-0.8660254037844386
NM,87.35,6.27,45.06,-67.0,367.0,300,121298,292,121590,31.7,74.5,-0.5000000000000004
IL,0.15,29.936666666666667,27.33,4.666666666666667,217.66666666666666,180,55519,2395,57914,1.2,71.2,-0.5000000000000004
TN,123.3,0.0,27.0,61.0,283.0,270,41235,909,42144,4.8,66.2,-0.5000000000000004
OH,0.2,20.75,22.65,-33.0,211.0,260,40861,3965,44826,1.2,76.3,-0.5000000000000004
OK,998.4,19.44,26.11,-33.0,306.0,400,68595,1304,69899,1.5,66.0,-0.5000000000000004
HI,841.5,24.37,58.8,161.0,311.0,920,6423,4509,10932,20.2,86.1,-0.5000000000000004
SD,1162.1,19.636,27.625999999999998,-42.0,222.2,670,75811,1305,77116,5.4,57.2,-0.5000000000000004
MS,1982.5,28.03,25.01,-122.0,306.0,90,46923,1509,48432,5.1,57.7,-0.5000000000000004
GA,2083.78,11.15,18.85,-39.0,294.0,180,57513,1912,59425,12.9,74.1,-0.5000000000000004
WY,1512.1,20.933358809395628,29.715288027424144,-30.38733017072655,246.13872281768727,2040,97093,720,97813,46.7,62.0,-0.5000000000000004
NJ,35.0,0.75,20.75,22.0,278.0,80,7354,1368,8723,3.6,93.8,-0.5000000000000004
MN,23.6,9.61,22.816666666666666,-2.0,186.66666666666666,370,79627,7309,86936,6.8,71.9,-0.5000000000000004
WV,1940.75,20.933358809395628,29.715288027424144,-30.38733017072655,246.13872281768727,460,24038,192,24230,7.4,44.6,-0.5000000000000004
MA,302.4,20.933358809395628,29.715288027424144,-30.38733017072655,246.13872281768727,150,7800,2754,10554,1.2,91.3,-0.5000000000000004
CA,915.37,23.59,19.08,-22.0,283.0,880,155779,7916,163695,45.4,94.2,-0.5000000000000004
IN,5.0,12.38,23.38,-17.0,267.0,242,35826,593,36420,1.7,71.2,-0.5000000000000004
WI,40.35,20.933358809395628,29.715288027424144,-30.38733017072655,246.13872281768727,320,54158,11339,65496,5.3,71.2,-0.5000000000000004
PA,40.614,1.0,13.54,-28.0,189.0,340,44743,1312,46054,2.2,76.5,-0.5000000000000004
ND,1.5,0.56,19.0,-61.0,267.0,580,69001,1698,70698,3.9,61.0,-0.5000000000000004
AL,3174.5,18.09,26.8,-33.0,294.0,150,50645,1775,52420,2.7,57.7,-0.5000000000000004
NY,123.93,16.22,15.67,-39.0,233.0,300,47126,7429,54555,0.8,87.4,-0.5000000000000004
KY,4211.7,61.55666666666667,145.83333333333334,33.333333333333336,229.66666666666666,230,39486,921,40408,4.3,58.7,-0.5000000000000004
MT,260.31,4.67,16.5,-28.0,167.0,1040,145546,1494,147040,29.0,53.4,-0.5000000000000004
VA,681.1,44.63,18.53,-44.0,294.0,290,39490,3285,42775,9.3,75.6,-0.5000000000000004
AR,997.4,26.53,17.38,-28.0,294.0,200,52035,1143,53179,9.4,55.5,-0.5000000000000004
ID,138.85,6.14,0.0,-183.0,122.0,1520,82643,926,83569,61.9,69.2,-0.5000000000000004
FL,656.4,13.84,30.41,-28.0,317.0,30,53625,12133,65758,12.9,91.5,-0.5000000000000004
NV,1.4,0.0,54.0,-89.0,133.0,1680,109781,791,110572,80.1,94.1,-0.5000000000000004
UT,0.7,5.916666666666667,12.556666666666667,-50.0,237.0,1860,82170,2727,84897,63.1,89.8,-0.5000000000000004
MO,180.59,38.18,25.32,-56.0,278.0,240,68742,965,69707,3.8,69.5,-0.5000000000000004
CO,193.45,2.71,23.16,-172.0,222.0,2070,103642,452,104094,36.2,86.0,-0.5000000000000004
NE,57.9,71.0,48.666666666666664,20.333333333333332,192.33333333333334,790,76824,524,77348,1.1,73.0,-0.5000000000000004
DE,0.1,20.933358809395628,29.715288027424144,-30.38733017072655,246.13872281768727,20,1949,540,2489,2.4,82.6,-0.5000000000000004
KS,1.5,6.262,28.589999999999996,-36.6,253.2,610,81759,520,82278,0.5,72.3,-0.5000000000000004
OR,896.36,36.5,7.63,-44.0,150.0,1010,95988,2391,98379,52.3,80.5,-0.5000000000000004
AK,0.1,20.933358809395628,29.715288027424144,-30.38733017072655,246.13872281768727,580,570641,94743,665384,60.9,64.9,-0.5000000000000004
AZ,21.7,11.2,33.81,-11.0,283.0,1250,113594,396,113990,38.6,89.3,-0.5000000000000004
TX,10151.5,13.53,36.24,-178.0,317.0,520,261232,7365,268596,1.9,83.7,-0.5000000000000004
SC,328.2,21.96,20.95,-33.0,294.0,110,30061,1960,32020,4.5,67.9,-0.5000000000000004
ME,5.2,20.933358809395628,29.715288027424144,-30.38733017072655,246.13872281768727,180,30843,4537,35380,1.5,38.6,-0.5000000000000004
NC,749.45,21.19,26.79,-33.0,311.0,210,48618,5201,53819,7.8,66.7,-0.5000000000000004
WA,7.1,20.845,9.49,-16.5,133.0,520,66456,4842,71298,28.6,83.4,-0.5000000000000004
LA,318.0,13.6,29.69,-39.0,306.0,30,43204,9174,52378,4.7,71.5,-0.5000000000000004
IA,42.0,20.933358809395628,29.715288027424144,-30.38733017072655,246.13872281768727,340,55857,416,56273,0.3,63.2,-0.5000000000000004
MI,5.41,17.98125,20.17375,-21.625,188.0,270,56539,40175,96714,10.0,73.5,-0.5000000000000004
ID,3.1,9.48,0.0,-122.0,89.0,1520,82643,926,83569,61.9,69.2,-2.4492935982947064e-16
NE,49.0,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,790,76824,524,77348,1.1,73.0,-2.4492935982947064e-16
MD,80.0,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,110,9707,2699,12406,3.2,85.6,-2.4492935982947064e-16
SC,595.45,27.16,15.13,-72.0,211.0,110,30061,1960,32020,4.5,67.9,-2.4492935982947064e-16
AL,1777.5,19.81,19.93,-39.0,239.0,150,50645,1775,52420,2.7,57.7,-2.4492935982947064e-16
CA,154.85,49.48,13.47,-28.0,261.0,880,155779,7916,163695,45.4,94.2,-2.4492935982947064e-16
HI,3.6,31.64,46.86,167.0,294.0,920,6423,4509,10932,20.2,86.1,-2.4492935982947064e-16
GA,1383.66,22.406363636363636,14.935454545454546,-41.45454545454545,250.54545454545453,180,57513,1912,59425,12.9,74.1,-2.4492935982947064e-16
OH,0.6,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,260,40861,3965,44826,1.2,76.3,-2.4492935982947064e-16
KY,210.2,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,230,39486,921,40408,4.3,58.7,-2.4492935982947064e-16
MT,3.0,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,1040,145546,1494,147040,29.0,53.4,-2.4492935982947064e-16
VA,75.2,21.12,16.0,-61.0,261.0,290,39490,3285,42775,9.3,75.6,-2.4492935982947064e-16
AR,771.87,30.423076923076923,18.143846153846155,-46.53846153846154,228.76923076923077,200,52035,1143,53179,9.4,55.5,-2.4492935982947064e-16
FL,1289.9,19.73,24.87,-39.0,283.0,30,53625,12133,65758,12.9,91.5,-2.4492935982947064e-16
UT,0.1,4.0,0.0,-211.0,-83.0,1860,82170,2727,84897,63.1,89.8,-2.4492935982947064e-16
DE,0.2,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,20,1949,540,2489,2.4,82.6,-2.4492935982947064e-16
LA,2707.0,25.36,24.5,-39.0,256.0,30,43204,9174,52378,4.7,71.5,-2.4492935982947064e-16
NC,366.4,25.33,23.33,-39.0,222.0,210,48618,5201,53819,7.8,66.7,-2.4492935982947064e-16
TX,3682.4,8.27,34.37,-122.0,333.0,520,261232,7365,268596,1.9,83.7,-2.4492935982947064e-16
AZ,46.75,5.74,26.58,-61.0,267.0,1250,113594,396,113990,38.6,89.3,-2.4492935982947064e-16
WA,0.1,6.5,7.67,-28.0,78.0,520,66456,4842,71298,28.6,83.4,-2.4492935982947064e-16
NY,26.8,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,300,47126,7429,54555,0.8,87.4,-2.4492935982947064e-16
NM,81.91,0.14,37.5,-122.0,261.0,300,121298,292,121590,31.7,74.5,-2.4492935982947064e-16
TN,45.0,30.906666666666666,10.206666666666665,-53.666666666666664,200.0,270,41235,909,42144,4.8,66.2,-2.4492935982947064e-16
WV,33.3,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,460,24038,192,24230,7.4,44.6,-2.4492935982947064e-16
MN,10.0,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,370,79627,7309,86936,6.8,71.9,-2.4492935982947064e-16
ND,1.0,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,580,69001,1698,70698,3.9,61.0,-2.4492935982947064e-16
MA,0.7,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,150,7800,2754,10554,1.2,91.3,-2.4492935982947064e-16
IN,2.2,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,242,35826,593,36420,1.7,71.2,-2.4492935982947064e-16
SD,8.26,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,670,75811,1305,77116,5.4,57.2,-2.4492935982947064e-16
KS,1.2,10.87,10.87,-167.0,244.0,610,81759,520,82278,0.5,72.3,-2.4492935982947064e-16
MS,2754.25,16.38,15.31,-28.0,200.0,90,46923,1509,48432,5.1,57.7,-2.4492935982947064e-16
WI,14.337,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,320,54158,11339,65496,5.3,71.2,-2.4492935982947064e-16
OK,1801.8,34.305,15.776250000000001,-18.625,207.625,400,68595,1304,69899,1.5,66.0,-2.4492935982947064e-16
MO,8.0,3.0,5.0,11.0,67.0,240,68742,965,69707,3.8,69.5,-2.4492935982947064e-16
CO,2512.8,3.3725,14.254999999999999,-169.5,193.0,2070,103642,452,104094,36.2,86.0,-2.4492935982947064e-16
PA,0.11,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,340,44743,1312,46054,2.2,76.5,-2.4492935982947064e-16
ME,0.6,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,180,30843,4537,35380,1.5,38.6,-2.4492935982947064e-16
OR,0.21,80.68,4.35,-39.0,144.0,1010,95988,2391,98379,52.3,80.5,-2.4492935982947064e-16
WY,0.1,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,2040,97093,720,97813,46.7,62.0,-2.4492935982947064e-16
NJ,4.75,20.49418063198272,18.344784592942556,-57.629865423783855,215.0833051229494,80,7354,1368,8723,3.6,93.8,-2.4492935982947064e-16
UT,0.1,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,1860,82170,2727,84897,63.1,89.8,0.49999999999999994
WV,13.0,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,460,24038,192,24230,7.4,44.6,0.49999999999999994
MO,34.6,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,240,68742,965,69707,3.8,69.5,0.49999999999999994
MS,2835.9,48.86454545454546,19.401818181818182,-69.72727272727273,250.0909090909091,90,46923,1509,48432,5.1,57.7,0.49999999999999994
AK,0.1,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,580,570641,94743,665384,60.9,64.9,0.49999999999999994
SC,2729.4,6.88,20.13,-89.0,256.0,110,30061,1960,32020,4.5,67.9,0.49999999999999994
KS,4.6,2.45,1.97,-183.0,217.0,610,81759,520,82278,0.5,72.3,0.49999999999999994
DE,0.1,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,20,1949,540,2489,2.4,82.6,0.49999999999999994
MI,35.6,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,270,56539,40175,96714,10.0,73.5,0.49999999999999994
IL,46.2,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,180,55519,2395,57914,1.2,71.2,0.49999999999999994
NM,163.0,2.04,34.4,-106.0,233.0,300,121298,292,121590,31.7,74.5,0.49999999999999994
CA,27.65,17.21,11.86,-33.0,261.0,880,155779,7916,163695,45.4,94.2,0.49999999999999994
LA,335.0,23.31,19.15,-78.0,256.0,30,43204,9174,52378,4.7,71.5,0.49999999999999994
NY,25.1,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,300,47126,7429,54555,0.8,87.4,0.49999999999999994
NC,1362.8,5.14,5.9,-106.0,256.0,210,48618,5201,53819,7.8,66.7,0.49999999999999994
HI,5.6,53.63,48.53,139.0,289.0,920,6423,4509,10932,20.2,86.1,0.49999999999999994
CT,0.1,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,150,4842,701,5543,0.3,86.3,0.49999999999999994
CO,4.45,5.65,19.94,-206.0,211.0,2070,103642,452,104094,36.2,86.0,0.49999999999999994
TX,1308.7,17.5,25.59,-178.0,311.0,520,261232,7365,268596,1.9,83.7,0.49999999999999994
TN,1.9,10.55,86.77,-172.0,228.0,270,41235,909,42144,4.8,66.2,0.49999999999999994
WY,9414.4,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,2040,97093,720,97813,46.7,62.0,0.49999999999999994
AZ,9.0,7.46,22.99,-28.0,256.0,1250,113594,396,113990,38.6,89.3,0.49999999999999994
KY,140.8,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,230,39486,921,40408,4.3,58.7,0.49999999999999994
SD,56.3,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,670,75811,1305,77116,5.4,57.2,0.49999999999999994
NJ,4.75,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,80,7354,1368,8723,3.6,93.8,0.49999999999999994
ID,0.8,6.26,0.0,-306.0,39.0,1520,82643,926,83569,61.9,69.2,0.49999999999999994
PA,4.12,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,340,44743,1312,46054,2.2,76.5,0.49999999999999994
WI,1.52,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,320,54158,11339,65496,5.3,71.2,0.49999999999999994
VA,0.1,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,290,39490,3285,42775,9.3,75.6,0.49999999999999994
IN,0.5,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,242,35826,593,36420,1.7,71.2,0.49999999999999994
AR,402.3,27.556153846153848,17.02230769230769,-51.61538461538461,220.0,200,52035,1143,53179,9.4,55.5,0.49999999999999994
OK,1168.1,49.553999999999995,18.196,-65.4,208.8,400,68595,1304,69899,1.5,66.0,0.49999999999999994
MN,3.2,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,370,79627,7309,86936,6.8,71.9,0.49999999999999994
GA,4117.41,31.813333333333333,16.753333333333334,-56.083333333333336,242.16666666666666,180,57513,1912,59425,12.9,74.1,0.49999999999999994
FL,3221.7,16.22,28.62,-50.0,283.0,30,53625,12133,65758,12.9,91.5,0.49999999999999994
OH,5.0,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,260,40861,3965,44826,1.2,76.3,0.49999999999999994
AL,2115.22,18.92,18.58,-61.0,261.0,150,50645,1775,52420,2.7,57.7,0.49999999999999994
NE,276.72,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,790,76824,524,77348,1.1,73.0,0.49999999999999994
MD,3945.0,24.118083750916377,25.32701201333193,-75.2032115209022,237.33785560406324,110,9707,2699,12406,3.2,85.6,0.49999999999999994
PA,7.15,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,340,44743,1312,46054,2.2,76.5,0.8660254037844386
OH,128.65,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,260,40861,3965,44826,1.2,76.3,0.8660254037844386
CT,2.1,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,150,4842,701,5543,0.3,86.3,0.8660254037844386
WA,1.0,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,520,66456,4842,71298,28.6,83.4,0.8660254037844386
MA,4.0,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,150,7800,2754,10554,1.2,91.3,0.8660254037844386
NY,20.1,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,300,47126,7429,54555,0.8,87.4,0.8660254037844386
SD,152.9,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,670,75811,1305,77116,5.4,57.2,0.8660254037844386
NM,93.7,0.96,44.88,-106.0,244.0,300,121298,292,121590,31.7,74.5,0.8660254037844386
CA,197.5,55.28,19.04,-33.0,261.0,880,155779,7916,163695,45.4,94.2,0.8660254037844386
TN,0.2,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,270,41235,909,42144,4.8,66.2,0.8660254037844386
WY,1.3,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,2040,97093,720,97813,46.7,62.0,0.8660254037844386
MS,4230.7,33.571666666666665,23.135833333333334,-57.916666666666664,261.0833333333333,90,46923,1509,48432,5.1,57.7,0.8660254037844386
NJ,51.0,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,80,7354,1368,8723,3.6,93.8,0.8660254037844386
KS,0.1,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,610,81759,520,82278,0.5,72.3,0.8660254037844386
MN,1.12,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,370,79627,7309,86936,6.8,71.9,0.8660254037844386
WV,1347.6,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,460,24038,192,24230,7.4,44.6,0.8660254037844386
AZ,336.9,4.68,33.03,-67.0,283.0,1250,113594,396,113990,38.6,89.3,0.8660254037844386
WI,0.35,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,320,54158,11339,65496,5.3,71.2,0.8660254037844386
AL,3563.79,32.18,22.29,-50.0,244.0,150,50645,1775,52420,2.7,57.7,0.8660254037844386
HI,28.6,35.81,53.98,150.0,294.0,920,6423,4509,10932,20.2,86.1,0.8660254037844386
MD,1495.0,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,110,9707,2699,12406,3.2,85.6,0.8660254037844386
ID,859.0,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,1520,82643,926,83569,61.9,69.2,0.8660254037844386
VA,8.1,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,290,39490,3285,42775,9.3,75.6,0.8660254037844386
SC,1367.25,44.27,18.35,-61.0,228.0,110,30061,1960,32020,4.5,67.9,0.8660254037844386
IL,402.9,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,180,55519,2395,57914,1.2,71.2,0.8660254037844386
OK,25420.8,35.781666666666666,21.498333333333335,-50.0,257.5,400,68595,1304,69899,1.5,66.0,0.8660254037844386
NE,63.1,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,790,76824,524,77348,1.1,73.0,0.8660254037844386
IA,0.1,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,340,55857,416,56273,0.3,63.2,0.8660254037844386
OR,4.8,35.45,10.07,-22.0,150.0,1010,95988,2391,98379,52.3,80.5,0.8660254037844386
AR,3522.3,24.897333333333332,20.391333333333332,-45.46666666666667,249.33333333333334,200,52035,1143,53179,9.4,55.5,0.8660254037844386
ME,0.25,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,180,30843,4537,35380,1.5,38.6,0.8660254037844386
CO,109.32,4.36,27.71,-222.0,228.0,2070,103642,452,104094,36.2,86.0,0.8660254037844386
LA,8.0,34.32,24.81,-56.0,244.0,30,43204,9174,52378,4.7,71.5,0.8660254037844386
MO,2009.24,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,240,68742,965,69707,3.8,69.5,0.8660254037844386
NC,1348.95,31.96,33.92,-72.0,239.0,210,48618,5201,53819,7.8,66.7,0.8660254037844386
IN,202.46,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,242,35826,593,36420,1.7,71.2,0.8660254037844386
KY,7813.0,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,230,39486,921,40408,4.3,58.7,0.8660254037844386
FL,2079.7,33.03,32.84,-33.0,311.0,30,53625,12133,65758,12.9,91.5,0.8660254037844386
TX,7807.3,25.89,31.52,-178.0,317.0,520,261232,7365,268596,1.9,83.7,0.8660254037844386
GA,2427.63,30.623333333333335,23.015833333333333,-48.166666666666664,263.9166666666667,180,57513,1912,59425,12.9,74.1,0.8660254037844386
DE,0.1,23.649416245305364,30.892566369252705,-49.43965971905269,262.8879402666285,20,1949,540,2489,2.4,82.6,0.8660254037844386
ND,320.7,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,580,69001,1698,70698,3.9,61.0,1.0
AR,9588.26,20.33,36.33,-17.0,283.0,200,52035,1143,53179,9.4,55.5,1.0
MN,136.56,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,370,79627,7309,86936,6.8,71.9,1.0
CO,9552.08,4.08,58.68,-39.0,311.0,2070,103642,452,104094,36.2,86.0,1.0
VT,2.0,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,300,9217,400,9616,7.8,35.1,1.0
WI,89.41,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,320,54158,11339,65496,5.3,71.2,1.0
MT,670.76,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,1040,145546,1494,147040,29.0,53.4,1.0
GA,16847.52998,11.02,34.46,-11.0,294.0,180,57513,1912,59425,12.9,74.1,1.0
KY,10445.15,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,230,39486,921,40408,4.3,58.7,1.0
PA,53.841,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,340,44743,1312,46054,2.2,76.5,1.0
MA,3.9,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,150,7800,2754,10554,1.2,91.3,1.0
VA,31.25,21.5,26.5,33.0,139.0,290,39490,3285,42775,9.3,75.6,1.0
MO,1346.35,38.93,31.71,-72.0,244.0,240,68742,965,69707,3.8,69.5,1.0
UT,93.65,6.805,30.21166666666667,-46.333333333333336,221.16666666666666,1860,82170,2727,84897,63.1,89.8,1.0
FL,44926.8,7.07,52.17,-11.0,306.0,30,53625,12133,65758,12.9,91.5,1.0
AZ,9949.85,14.68,61.0,-17.0,350.0,1250,113594,396,113990,38.6,89.3,1.0
TX,1706.2,14.33,44.01,-178.0,311.0,520,261232,7365,268596,1.9,83.7,1.0
WA,206.3,13.73,25.375,-36.0,194.5,520,66456,4842,71298,28.6,83.4,1.0
NC,5324.6,17.71,37.33,-78.0,278.0,210,48618,5201,53819,7.8,66.7,1.0
LA,156.6,17.47,40.79,11.0,306.0,30,43204,9174,52378,4.7,71.5,1.0
NY,209.56,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,300,47126,7429,54555,0.8,87.4,1.0
WV,2053.9,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,460,24038,192,24230,7.4,44.6,1.0
NM,249.25,6.53,65.91,-56.0,317.0,300,121298,292,121590,31.7,74.5,1.0
OR,34.06,12.52,28.77,-44.0,250.0,1010,95988,2391,98379,52.3,80.5,1.0
IA,37.5,58.86,29.71,11.0,217.0,340,55857,416,56273,0.3,63.2,1.0
TN,1211.3,29.341999999999995,27.360000000000003,26.8,245.4,270,41235,909,42144,4.8,66.2,1.0
MI,37.25,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,270,56539,40175,96714,10.0,73.5,1.0
NH,1.25,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,300,8953,397,9349,14.0,58.3,1.0
MS,21297.61,22.22,39.68,-17.0,300.0,90,46923,1509,48432,5.1,57.7,1.0
DE,1.5,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,20,1949,540,2489,2.4,82.6,1.0
ME,3.0,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,180,30843,4537,35380,1.5,38.6,1.0
NV,5.0,1.52,60.76,-22.0,300.0,1680,109781,791,110572,80.1,94.1,1.0
WY,1090.65,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,2040,97093,720,97813,46.7,62.0,1.0
IN,90.55,20.119445707441695,41.75770671242379,-32.4809710732672,266.8185721438395,242,35826,593,36420,1.7,71.2,1.0
