STATE,PERIOD,TOTAL_FIRE_SIZE,PRCP,EVAP,TMIN,TMAX,MEAN_ELEVATION,LAND_AREA,WATER_AREA,TOTAL_AREA,PERCENTAGE_FEDERAL_LAND,URBANIZATION_RATE,MONTH,YEAR,MONTH_SIN
NC,2000-07-01,308.9,26.63,43.55,133.0,356.0,210,48618,5201,53819,7.8,66.7,7,2000,-0.4999999999999997
NC,2000-08-01,199.2,42.44,49.98,117.0,367.0,210,48618,5201,53819,7.8,66.7,8,2000,-0.8660254037844384
NC,2000-09-01,63.2,38.16,22.66,33.0,317.0,210,48618,5201,53819,7.8,66.7,9,2000,-1.0
NC,2000-10-01,14967.5,0.63,28.28,-11.0,317.0,210,48618,5201,53819,7.8,66.7,10,2000,-0.8660254037844386
NC,2000-11-01,2614.9,22.56,10.24,-78.0,267.0,210,48618,5201,53819,7.8,66.7,11,2000,-0.5000000000000004
NC,2000-12-01,1055.9,21.46,-6.86,-128.0,133.0,210,48618,5201,53819,7.8,66.7,12,2000,-2.4492935982947064e-16
NC,2001-01-01,3531.1,23.53,24.87,-67.0,250.0,210,48618,5201,53819,7.8,66.7,1,2001,0.49999999999999994
NC,2001-02-01,2505.3,28.3,28.93,-61.0,267.0,210,48618,5201,53819,7.8,66.7,2,2001,0.8660254037844386
NC,2001-03-01,4105.4,31.52,28.3,-61.0,267.0,210,48618,5201,53819,7.8,66.7,3,2001,1.0
NC,2001-04-01,6897.7,12.78,43.79,-28.0,328.0,210,48618,5201,53819,7.8,66.7,4,2001,0.8660254037844387
NC,2001-05-01,2309.1,25.34,54.59,44.0,350.0,210,48618,5201,53819,7.8,66.7,5,2001,0.49999999999999994
NC,2001-06-01,1583.8,26.77,60.69,144.0,350.0,210,48618,5201,53819,7.8,66.7,6,2001,1.2246467991473532e-16
NC,2001-07-01,473.9,35.23,48.21,111.0,356.0,210,48618,5201,53819,7.8,66.7,7,2001,-0.4999999999999997
NC,2001-08-01,267.3,31.66,46.39,117.0,367.0,210,48618,5201,53819,7.8,66.7,8,2001,-0.8660254037844384
NC,2001-09-01,418.3,19.32,27.32,44.0,317.0,210,48618,5201,53819,7.8,66.7,9,2001,-1.0
NC,2001-10-01,4285.5,6.88,32.36,-33.0,339.0,210,48618,5201,53819,7.8,66.7,10,2001,-0.8660254037844386
NC,2001-11-01,16378.3,7.9,19.9,-39.0,278.0,210,48618,5201,53819,7.8,66.7,11,2001,-0.5000000000000004
NC,2001-12-01,1908.7,19.95,22.21,-56.0,267.0,210,48618,5201,53819,7.8,66.7,12,2001,-2.4492935982947064e-16
NC,2002-01-01,688.5,25.33,23.03,-61.0,267.0,210,48618,5201,53819,7.8,66.7,1,2002,0.49999999999999994
NC,2002-02-01,7056.7,21.1,33.63,-67.0,272.0,210,48618,5201,53819,7.8,66.7,2,2002,0.8660254037844386
NC,2002-03-01,6276.8,37.88,37.33,-72.0,300.0,210,48618,5201,53819,7.8,66.7,3,2002,1.0
NC,2002-04-01,4299.5,16.8,53.18,-11.0,339.0,210,48618,5201,53819,7.8,66.7,4,2002,0.8660254037844387
NC,2002-05-01,2591.7,19.6,53.13,17.0,333.0,210,48618,5201,53819,7.8,66.7,5,2002,0.49999999999999994
NC,2002-06-01,2592.3,24.27,75.04,100.0,367.0,210,48618,5201,53819,7.8,66.7,6,2002,1.2246467991473532e-16
NC,2002-07-01,1862.0,39.42,64.78,133.0,378.0,210,48618,5201,53819,7.8,66.7,7,2002,-0.4999999999999997
NC,2002-08-01,3318.0,28.47,61.71,122.0,394.0,210,48618,5201,53819,7.8,66.7,8,2002,-0.8660254037844384
NC,2002-09-01,253.6,24.37,42.07,122.0,350.0,210,48618,5201,53819,7.8,66.7,9,2002,-1.0
NC,2002-10-01,71.7,24.99,27.96,33.0,339.0,210,48618,5201,53819,7.8,66.7,10,2002,-0.8660254037844386
NC,2002-11-01,175.2,30.15,22.72,-33.0,294.0,210,48618,5201,53819,7.8,66.7,11,2002,-0.5000000000000004
NC,2002-12-01,436.0,15.69,16.35,-61.0,228.0,210,48618,5201,53819,7.8,66.7,12,2002,-2.4492935982947064e-16
NC,2003-01-01,1215.4,7.0,16.25,-78.0,222.0,210,48618,5201,53819,7.8,66.7,1,2003,0.49999999999999994
NC,2003-02-01,652.0,39.46,27.23,-6.0,194.0,210,48618,5201,53819,7.8,66.7,2,2003,0.8660254037844386
NC,2003-03-01,1020.8,36.14,39.41,-11.0,267.0,210,48618,5201,53819,7.8,66.7,3,2003,1.0
NC,2003-04-01,725.3,50.24,49.64,-17.0,306.0,210,48618,5201,53819,7.8,66.7,4,2003,0.8660254037844387
NC,2003-05-01,2789.9,36.77,51.81,61.0,344.0,210,48618,5201,53819,7.8,66.7,5,2003,0.49999999999999994
NC,2003-06-01,128.9,28.98,62.68,89.0,350.0,210,48618,5201,53819,7.8,66.7,6,2003,1.2246467991473532e-16
NC,2003-07-01,31.3,37.9,64.07,172.0,356.0,210,48618,5201,53819,7.8,66.7,7,2003,-0.4999999999999997
NC,2003-08-01,59.75,33.68,52.47,172.0,378.0,210,48618,5201,53819,7.8,66.7,8,2003,-0.8660254037844384
NC,2003-09-01,181.6,40.07,43.49,67.0,350.0,210,48618,5201,53819,7.8,66.7,9,2003,-1.0
NC,2003-10-01,182.3,23.52,33.75,17.0,272.0,210,48618,5201,53819,7.8,66.7,10,2003,-0.8660254037844386
NC,2003-11-01,749.45,21.19,26.79,-33.0,311.0,210,48618,5201,53819,7.8,66.7,11,2003,-0.5000000000000004
NC,2003-12-01,366.4,25.33,23.33,-39.0,222.0,210,48618,5201,53819,7.8,66.7,12,2003,-2.4492935982947064e-16
NC,2004-01-01,1362.8,5.14,5.9,-106.0,256.0,210,48618,5201,53819,7.8,66.7,1,2004,0.49999999999999994
NC,2004-02-01,1348.95,31.96,33.92,-72.0,239.0,210,48618,5201,53819,7.8,66.7,2,2004,0.8660254037844386
NC,2004-03-01,5324.6,17.71,37.33,-78.0,278.0,210,48618,5201,53819,7.8,66.7,3,2004,1.0
NC,2004-04-01,4833.0,26.92,48.09,-50.0,306.0,210,48618,5201,53819,7.8,66.7,4,2004,0.8660254037844387
NC,2004-05-01,1081.8,24.19,62.36,6.0,356.0,210,48618,5201,53819,7.8,66.7,5,2004,0.49999999999999994
NC,2004-06-01,238.8,30.0,56.0,94.0,356.0,210,48618,5201,53819,7.8,66.7,6,2004,1.2246467991473532e-16
NC,2004-07-01,1716.0,39.74,56.72,133.0,367.0,210,48618,5201,53819,7.8,66.7,7,2004,-0.4999999999999997
NC,2004-08-01,29.6,42.17,51.43,94.0,344.0,210,48618,5201,53819,7.8,66.7,8,2004,-0.8660254037844384
NC,2004-09-01,80.1,55.68,38.63,61.0,317.0,210,48618,5201,53819,7.8,66.7,9,2004,-1.0
NC,2004-10-01,34.8,8.46,26.27,22.0,300.0,210,48618,5201,53819,7.8,66.7,10,2004,-0.8660254037844386
NC,2004-11-01,280.45,25.72,20.69,-39.0,306.0,210,48618,5201,53819,7.8,66.7,11,2004,-0.5000000000000004
NC,2004-12-01,370.7,30.86,17.11,-139.0,172.0,210,48618,5201,53819,7.8,66.7,12,2004,-2.4492935982947064e-16
NC,2005-01-01,1080.9,12.97,18.67,-133.0,217.0,210,48618,5201,53819,7.8,66.7,1,2005,0.49999999999999994
NC,2005-02-01,2361.6,25.58,17.77,-61.0,200.0,210,48618,5201,53819,7.8,66.7,2,2005,0.8660254037844386
NC,2005-03-01,3961.30001,30.74,43.35,-67.0,233.0,210,48618,5201,53819,7.8,66.7,3,2005,1.0
NC,2005-04-01,3491.8,17.28,49.24,-17.0,317.0,210,48618,5201,53819,7.8,66.7,4,2005,0.8660254037844387
NC,2005-05-01,1415.0,33.08,55.88,33.0,322.0,210,48618,5201,53819,7.8,66.7,5,2005,0.49999999999999994
NC,2005-06-01,544.6,41.51,58.59,94.0,356.0,210,48618,5201,53819,7.8,66.7,6,2005,1.2246467991473532e-16
NC,2005-07-01,435.0,43.52,64.24,139.0,389.0,210,48618,5201,53819,7.8,66.7,7,2005,-0.4999999999999997
NC,2005-08-01,144.8,35.32,54.11,150.0,372.0,210,48618,5201,53819,7.8,66.7,8,2005,-0.8660254037844384
NC,2005-09-01,1601.4,27.37,53.58,106.0,350.0,210,48618,5201,53819,7.8,66.7,9,2005,-1.0
NC,2005-10-01,392.45,20.6,28.03,-28.0,300.0,210,48618,5201,53819,7.8,66.7,10,2005,-0.8660254037844386
NC,2005-11-01,663.1,25.33,31.3,-56.0,272.0,210,48618,5201,53819,7.8,66.7,11,2005,-0.5000000000000004
NC,2005-12-01,64.4,25.28,10.98,-94.0,222.0,210,48618,5201,53819,7.8,66.7,12,2005,-2.4492935982947064e-16
NC,2006-01-01,938.2,30.6,21.73,-67.0,217.0,210,48618,5201,53819,7.8,66.7,1,2006,0.49999999999999994
NC,2006-02-01,2209.95,24.58,29.12,-78.0,200.0,210,48618,5201,53819,7.8,66.7,2,2006,0.8660254037844386
NC,2006-03-01,7965.4,14.07,40.36,-50.0,272.0,210,48618,5201,53819,7.8,66.7,3,2006,1.0
NC,2006-04-01,8710.55,35.1,51.45,-11.0,317.0,210,48618,5201,53819,7.8,66.7,4,2006,0.8660254037844387
NC,2006-05-01,886.55,27.42,66.92,28.0,333.0,210,48618,5201,53819,7.8,66.7,5,2006,0.49999999999999994
NC,2006-06-01,1042.75,62.66,68.32,83.0,339.0,210,48618,5201,53819,7.8,66.7,6,2006,1.2246467991473532e-16
NC,2006-07-01,523.34999,32.0,70.41,128.0,361.0,210,48618,5201,53819,7.8,66.7,7,2006,-0.4999999999999997
NC,2006-08-01,142.7,36.66,59.47,144.0,372.0,210,48618,5201,53819,7.8,66.7,8,2006,-0.8660254037844384
NC,2006-09-01,79.9,36.07,50.0,50.0,328.0,210,48618,5201,53819,7.8,66.7,9,2006,-1.0
NC,2006-10-01,166.0,35.13,41.34,-11.0,311.0,210,48618,5201,53819,7.8,66.7,10,2006,-0.8660254037844386
NC,2006-11-01,176.2,33.71,29.85,-61.0,272.0,210,48618,5201,53819,7.8,66.7,11,2006,-0.5000000000000004
NC,2006-12-01,528.4,14.32,19.64,-106.0,250.0,210,48618,5201,53819,7.8,66.7,12,2006,-2.4492935982947064e-16
NC,2007-01-01,1656.55,52.39,28.31,-128.0,239.0,210,48618,5201,53819,7.8,66.7,1,2007,0.49999999999999994
NC,2007-02-01,4048.25,22.91,43.66,-100.0,217.0,210,48618,5201,53819,7.8,66.7,2,2007,0.8660254037844386
NC,2007-03-01,6405.05,30.42,45.16,-50.0,283.0,210,48618,5201,53819,7.8,66.7,3,2007,1.0
NC,2007-04-01,13838.75,6.81,62.36,-67.0,306.0,210,48618,5201,53819,7.8,66.7,4,2007,0.8660254037844387
NC,2007-05-01,3993.3,18.66,62.14,22.0,333.0,210,48618,5201,53819,7.8,66.7,5,2007,0.49999999999999994
NC,2007-06-01,7621.75,33.73,67.41,111.0,356.0,210,48618,5201,53819,7.8,66.7,6,2007,1.2246467991473532e-16
NC,2007-07-01,1258.5,36.64,68.93,122.0,356.0,210,48618,5201,53819,7.8,66.7,7,2007,-0.4999999999999997
NC,2007-08-01,3505.65,13.43,54.96,144.0,400.0,210,48618,5201,53819,7.8,66.7,8,2007,-0.8660254037844384
NC,2007-09-01,3292.1,22.86,49.71,44.0,372.0,210,48618,5201,53819,7.8,66.7,9,2007,-1.0
NC,2007-10-01,1107.1,25.21,31.82,-28.0,283.0,210,48618,5201,53819,7.8,66.7,10,2007,-0.8660254037844386
NC,2007-11-01,2016.8,11.27,23.35,-61.0,222.0,210,48618,5201,53819,7.8,66.7,11,2007,-0.5000000000000004
NC,2007-12-01,1673.0,40.3,12.35,-89.0,233.0,210,48618,5201,53819,7.8,66.7,12,2007,-2.4492935982947064e-16
NC,2008-01-01,947.2,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,210,48618,5201,53819,7.8,66.7,1,2008,0.49999999999999994
NC,2008-02-01,17189.15,81.94,41.38,-6.0,267.0,210,48618,5201,53819,7.8,66.7,2,2008,0.8660254037844386
NC,2008-03-01,6070.7,33.45,68.85,11.0,289.0,210,48618,5201,53819,7.8,66.7,3,2008,1.0
NC,2008-04-01,6667.05001,35.96,48.85,0.0,300.0,210,48618,5201,53819,7.8,66.7,4,2008,0.8660254037844387
NC,2008-05-01,886.0,28.67,64.63,33.0,300.0,210,48618,5201,53819,7.8,66.7,5,2008,0.49999999999999994
NC,2008-06-01,46207.35,12.09,86.98,133.0,383.0,210,48618,5201,53819,7.8,66.7,6,2008,1.2246467991473532e-16
NC,2008-07-01,2170.55,42.63,73.85,144.0,361.0,210,48618,5201,53819,7.8,66.7,7,2008,-0.4999999999999997
NC,2008-08-01,757.55,25.98,67.5,133.0,350.0,210,48618,5201,53819,7.8,66.7,8,2008,-0.8660254037844384
NC,2008-09-01,55.9,42.2,60.49,117.0,322.0,210,48618,5201,53819,7.8,66.7,9,2008,-1.0
NC,2008-10-01,309.7,43.67,46.62,22.0,289.0,210,48618,5201,53819,7.8,66.7,10,2008,-0.8660254037844386
NC,2008-11-01,810.2,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,210,48618,5201,53819,7.8,66.7,11,2008,-0.5000000000000004
NC,2008-12-01,184.3,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,210,48618,5201,53819,7.8,66.7,12,2008,-2.4492935982947064e-16
NC,2009-01-01,391.2,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,210,48618,5201,53819,7.8,66.7,1,2009,0.49999999999999994
NC,2009-02-01,4325.9,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,210,48618,5201,53819,7.8,66.7,2,2009,0.8660254037844386
NC,2009-03-01,4917.25,50.0,58.22,0.0,278.0,210,48618,5201,53819,7.8,66.7,3,2009,1.0
NC,2009-04-01,4655.3,9.82,74.18,11.0,322.0,210,48618,5201,53819,7.8,66.7,4,2009,0.8660254037844387
NC,2009-05-01,815.4,58.12,59.38,56.0,317.0,210,48618,5201,53819,7.8,66.7,5,2009,0.49999999999999994
NC,2009-06-01,355.1,60.22,69.53,144.0,339.0,210,48618,5201,53819,7.8,66.7,6,2009,1.2246467991473532e-16
NC,2009-07-01,3307.8,36.87,64.58,133.0,350.0,210,48618,5201,53819,7.8,66.7,7,2009,-0.4999999999999997
NC,2009-08-01,161.5,39.33,51.04,183.0,367.0,210,48618,5201,53819,7.8,66.7,8,2009,-0.8660254037844384
NC,2009-09-01,93.9,28.12,44.88,83.0,317.0,210,48618,5201,53819,7.8,66.7,9,2009,-1.0
NC,2009-10-01,71.6,19.5,0.14,50.0,289.0,210,48618,5201,53819,7.8,66.7,10,2009,-0.8660254037844386
NC,2009-11-01,250.5,24.71,29.71,28.0,228.0,210,48618,5201,53819,7.8,66.7,11,2009,-0.5000000000000004
NC,2009-12-01,12.7,74.85,30.54,-6.0,228.0,210,48618,5201,53819,7.8,66.7,12,2009,-2.4492935982947064e-16
NC,2010-01-01,342.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,210,48618,5201,53819,7.8,66.7,1,2010,0.49999999999999994
NC,2010-02-01,1216.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,210,48618,5201,53819,7.8,66.7,2,2010,0.8660254037844386
NC,2010-03-01,3043.5,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,210,48618,5201,53819,7.8,66.7,3,2010,1.0
NC,2010-04-01,5316.05,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,210,48618,5201,53819,7.8,66.7,4,2010,0.8660254037844387
NC,2010-05-01,1469.65,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,210,48618,5201,53819,7.8,66.7,5,2010,0.49999999999999994
NC,2010-06-01,591.4,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,210,48618,5201,53819,7.8,66.7,6,2010,1.2246467991473532e-16
NC,2010-07-01,948.55,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,210,48618,5201,53819,7.8,66.7,7,2010,-0.4999999999999997
NC,2010-08-01,156.5,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,210,48618,5201,53819,7.8,66.7,8,2010,-0.8660254037844384
NC,2010-09-01,2424.45,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,210,48618,5201,53819,7.8,66.7,9,2010,-1.0
NC,2010-10-01,618.15,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,210,48618,5201,53819,7.8,66.7,10,2010,-0.8660254037844386
NC,2010-11-01,680.95,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,210,48618,5201,53819,7.8,66.7,11,2010,-0.5000000000000004
NC,2010-12-01,179.9,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,210,48618,5201,53819,7.8,66.7,12,2010,-2.4492935982947064e-16
ND,1992-01-01,0.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,1,1992,0.49999999999999994
ND,1992-02-01,50.0,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,2,1992,0.8660254037844386
ND,1992-03-01,1003.6,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,3,1992,1.0
ND,1992-04-01,1255.7,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,4,1992,0.8660254037844387
ND,1992-05-01,685.9,11.55,62.71,-44.0,350.0,580,69001,1698,70698,3.9,61.0,5,1992,0.49999999999999994
ND,1992-06-01,29.2,21.11,64.54,-17.0,344.0,580,69001,1698,70698,3.9,61.0,6,1992,1.2246467991473532e-16
ND,1992-07-01,82.0,20.81,49.39,44.0,311.0,580,69001,1698,70698,3.9,61.0,7,1992,-0.4999999999999997
ND,1992-08-01,47.3,15.16,53.3,0.0,378.0,580,69001,1698,70698,3.9,61.0,8,1992,-0.8660254037844384
ND,1992-09-01,60.0,9.56,41.98,-61.0,350.0,580,69001,1698,70698,3.9,61.0,9,1992,-1.0
ND,1992-10-01,3159.0,1.3,33.93,-94.0,339.0,580,69001,1698,70698,3.9,61.0,10,1992,-0.8660254037844386
ND,1992-11-01,1.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,11,1992,-0.5000000000000004
ND,1993-03-01,45.5,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,3,1993,1.0
ND,1993-04-01,1905.4,14.0,30.21,-56.0,228.0,580,69001,1698,70698,3.9,61.0,4,1993,0.8660254037844387
ND,1993-05-01,775.9,18.87,50.69,-17.0,317.0,580,69001,1698,70698,3.9,61.0,5,1993,0.49999999999999994
ND,1993-06-01,40.3,40.22,52.77,11.0,333.0,580,69001,1698,70698,3.9,61.0,6,1993,1.2246467991473532e-16
ND,1993-07-01,15.6,66.02,43.77,50.0,328.0,580,69001,1698,70698,3.9,61.0,7,1993,-0.4999999999999997
ND,1993-08-01,0.4,17.01,46.8,6.0,328.0,580,69001,1698,70698,3.9,61.0,8,1993,-0.8660254037844384
ND,1993-09-01,39.3,3.07,36.79,-83.0,311.0,580,69001,1698,70698,3.9,61.0,9,1993,-1.0
ND,1993-10-01,987.3,0.0,35.3,-67.0,283.0,580,69001,1698,70698,3.9,61.0,10,1993,-0.8660254037844386
ND,1993-11-01,114.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,11,1993,-0.5000000000000004
ND,1993-12-01,0.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,12,1993,-2.4492935982947064e-16
ND,1994-03-01,48.4,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,3,1994,1.0
ND,1994-04-01,7356.8,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,4,1994,0.8660254037844387
ND,1994-05-01,3017.8,15.19,61.96,-22.0,317.0,580,69001,1698,70698,3.9,61.0,5,1994,0.49999999999999994
ND,1994-06-01,35.4,28.88,53.7,56.0,322.0,580,69001,1698,70698,3.9,61.0,6,1994,1.2246467991473532e-16
ND,1994-07-01,21.5,14.79,59.33,33.0,367.0,580,69001,1698,70698,3.9,61.0,7,1994,-0.4999999999999997
ND,1994-08-01,586.1,14.93,51.53,-11.0,389.0,580,69001,1698,70698,3.9,61.0,8,1994,-0.8660254037844384
ND,1994-09-01,139.0,14.98,41.01,0.0,372.0,580,69001,1698,70698,3.9,61.0,9,1994,-1.0
ND,1994-10-01,411.8,38.9,17.77,-72.0,239.0,580,69001,1698,70698,3.9,61.0,10,1994,-0.8660254037844386
ND,1994-11-01,126.5,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,11,1994,-0.5000000000000004
ND,1995-02-01,0.5,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,2,1995,0.8660254037844386
ND,1995-03-01,0.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,3,1995,1.0
ND,1995-04-01,465.1,10.92,30.2,-139.0,178.0,580,69001,1698,70698,3.9,61.0,4,1995,0.8660254037844387
ND,1995-05-01,153.3,34.4,38.21,-11.0,294.0,580,69001,1698,70698,3.9,61.0,5,1995,0.49999999999999994
ND,1995-06-01,24.3,21.21,61.38,11.0,378.0,580,69001,1698,70698,3.9,61.0,6,1995,1.2246467991473532e-16
ND,1995-07-01,28.4,35.89,61.38,44.0,356.0,580,69001,1698,70698,3.9,61.0,7,1995,-0.4999999999999997
ND,1995-08-01,161.3,25.08,55.81,72.0,378.0,580,69001,1698,70698,3.9,61.0,8,1995,-0.8660254037844384
ND,1995-09-01,83.8,6.51,36.97,-100.0,344.0,580,69001,1698,70698,3.9,61.0,9,1995,-1.0
ND,1995-10-01,662.7,5.87,23.73,-22.0,283.0,580,69001,1698,70698,3.9,61.0,10,1995,-0.8660254037844386
ND,1995-11-01,466.0,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,11,1995,-0.5000000000000004
ND,1995-12-01,2.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,12,1995,-2.4492935982947064e-16
ND,1996-01-01,0.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,1,1996,0.49999999999999994
ND,1996-02-01,4.0,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,2,1996,0.8660254037844386
ND,1996-03-01,20.0,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,3,1996,1.0
ND,1996-04-01,689.6,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,4,1996,0.8660254037844387
ND,1996-05-01,2360.7,14.66,36.87,-28.0,250.0,580,69001,1698,70698,3.9,61.0,5,1996,0.49999999999999994
ND,1996-06-01,81.2,24.64,64.24,39.0,361.0,580,69001,1698,70698,3.9,61.0,6,1996,1.2246467991473532e-16
ND,1996-07-01,56.4,29.45,59.96,44.0,356.0,580,69001,1698,70698,3.9,61.0,7,1996,-0.4999999999999997
ND,1996-08-01,737.9,11.73,63.16,61.0,378.0,580,69001,1698,70698,3.9,61.0,8,1996,-0.8660254037844384
ND,1996-09-01,382.2,16.12,39.35,-28.0,350.0,580,69001,1698,70698,3.9,61.0,9,1996,-1.0
ND,1996-10-01,390.3,3.6,30.4,-78.0,294.0,580,69001,1698,70698,3.9,61.0,10,1996,-0.8660254037844386
ND,1996-11-01,79.39999999999999,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,11,1996,-0.5000000000000004
ND,1997-03-01,6.7,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,3,1997,1.0
ND,1997-04-01,1506.6,9.0,38.78,-67.0,206.0,580,69001,1698,70698,3.9,61.0,4,1997,0.8660254037844387
ND,1997-05-01,786.4,3.69,54.98,-28.0,311.0,580,69001,1698,70698,3.9,61.0,5,1997,0.49999999999999994
ND,1997-06-01,180.6,13.3,70.58,44.0,356.0,580,69001,1698,70698,3.9,61.0,6,1997,1.2246467991473532e-16
ND,1997-07-01,59.8,33.44,60.28,44.0,344.0,580,69001,1698,70698,3.9,61.0,7,1997,-0.4999999999999997
ND,1997-08-01,98.9,12.04,54.17,22.0,372.0,580,69001,1698,70698,3.9,61.0,8,1997,-0.8660254037844384
ND,1997-09-01,512.9,4.96,48.39,-44.0,339.0,580,69001,1698,70698,3.9,61.0,9,1997,-1.0
ND,1997-10-01,3044.7,16.69,34.36,-100.0,344.0,580,69001,1698,70698,3.9,61.0,10,1997,-0.8660254037844386
ND,1997-11-01,3.5,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,11,1997,-0.5000000000000004
ND,1997-12-01,3.7,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,12,1997,-2.4492935982947064e-16
ND,1998-01-01,3.2,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,1,1998,0.49999999999999994
ND,1998-02-01,1500.2,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,2,1998,0.8660254037844386
ND,1998-03-01,10.5,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,3,1998,1.0
ND,1998-04-01,2357.3,5.93,40.03,-67.0,261.0,580,69001,1698,70698,3.9,61.0,4,1998,0.8660254037844387
ND,1998-05-01,1150.9,7.4,62.55,0.0,306.0,580,69001,1698,70698,3.9,61.0,5,1998,0.49999999999999994
ND,1998-06-01,119.8,28.26,42.86,-22.0,317.0,580,69001,1698,70698,3.9,61.0,6,1998,1.2246467991473532e-16
ND,1998-07-01,114.2,12.94,65.54,56.0,383.0,580,69001,1698,70698,3.9,61.0,7,1998,-0.4999999999999997
ND,1998-08-01,345.9,24.84,57.8,61.0,367.0,580,69001,1698,70698,3.9,61.0,8,1998,-0.8660254037844384
ND,1998-09-01,1840.8,8.79,46.67,-17.0,389.0,580,69001,1698,70698,3.9,61.0,9,1998,-1.0
ND,1998-10-01,268.5,38.13,24.38,-44.0,256.0,580,69001,1698,70698,3.9,61.0,10,1998,-0.8660254037844386
ND,1998-11-01,11.2,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,11,1998,-0.5000000000000004
ND,1998-12-01,37.6,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,12,1998,-2.4492935982947064e-16
ND,1999-02-01,7.0,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,2,1999,0.8660254037844386
ND,1999-03-01,2239.7,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,580,69001,1698,70698,3.9,61.0,3,1999,1.0
ND,1999-04-01,1860.6,7.81,37.5,-78.0,222.0,580,69001,1698,70698,3.9,61.0,4,1999,0.8660254037844387
ND,1999-05-01,377.6,38.53,47.53,0.0,311.0,580,69001,1698,70698,3.9,61.0,5,1999,0.49999999999999994
