STATE,TOTAL_FIRE_SIZE,PRCP,EVAP,TMIN,TMAX,MEAN_ELEVATION,LAND_AREA,WATER_AREA,TOTAL_AREA,PERCENTAGE_FEDERAL_LAND,URBANIZATION_RATE,MONTH,YEAR,MONTH_SIN
NH,56.51,19.3,37.93,11.0,322.0,300,8953,397,9349,14.0,58.3,5,2001,0.49999999999999994
NH,,21.39,49.14,56.0,333.0,300,8953,397,9349,14.0,58.3,6,2001,1.2246467991473532e-16
NH,0.2,22.58,53.0,89.0,344.0,300,8953,397,9349,14.0,58.3,7,2001,-0.4999999999999997
NH,3.5,5.94,51.1,106.0,361.0,300,8953,397,9349,14.0,58.3,8,2001,-0.8660254037844384
NH,3.7,34.1,34.03,50.0,322.0,300,8953,397,9349,14.0,58.3,9,2001,-1.0
NH,0.3,11.32,19.68,-28.0,267.0,300,8953,397,9349,14.0,58.3,10,2001,-0.8660254037844386
NH,56.08,25.93,34.27,-17.0,333.0,300,8953,397,9349,14.0,58.3,4,2002,0.8660254037844387
NH,55.35,19.37,39.23,-6.0,272.0,300,8953,397,9349,14.0,58.3,5,2002,0.49999999999999994
NH,0.25,39.41,43.45,44.0,328.0,300,8953,397,9349,14.0,58.3,6,2002,1.2246467991473532e-16
NH,1.87,4.39,53.07,106.0,361.0,300,8953,397,9349,14.0,58.3,7,2002,-0.4999999999999997
NH,36.74,17.0,56.16,106.0,361.0,300,8953,397,9349,14.0,58.3,8,2002,-0.8660254037844384
NH,8.46,4.54,34.86,44.0,350.0,300,8953,397,9349,14.0,58.3,9,2002,-1.0
NH,,14.7,20.04,-33.0,267.0,300,8953,397,9349,14.0,58.3,10,2002,-0.8660254037844386
NH,0.5,24.2,0.0,-172.0,148.33333333333334,300,8953,397,9349,14.0,58.3,3,2003,1.0
NH,65.95,31.4,39.8,0.0,256.0,300,8953,397,9349,14.0,58.3,4,2003,0.8660254037844387
NH,11.52,27.59,28.62,11.0,300.0,300,8953,397,9349,14.0,58.3,5,2003,0.49999999999999994
NH,2.0,13.72,44.41,56.0,350.0,300,8953,397,9349,14.0,58.3,6,2003,1.2246467991473532e-16
NH,9.18,18.87,52.87,122.0,333.0,300,8953,397,9349,14.0,58.3,7,2003,-0.4999999999999997
NH,0.4,26.93,43.11,78.0,317.0,300,8953,397,9349,14.0,58.3,8,2003,-0.8660254037844384
NH,,28.79,29.17,72.0,267.0,300,8953,397,9349,14.0,58.3,9,2003,-1.0
NH,,21.77,16.04,-22.0,244.0,300,8953,397,9349,14.0,58.3,10,2003,-0.8660254037844386
NH,,18.8,11.2,6.0,217.0,300,8953,397,9349,14.0,58.3,11,2003,-0.5000000000000004
NH,1.25,24.2,0.0,-172.0,148.33333333333334,300,8953,397,9349,14.0,58.3,3,2004,1.0
NH,76.8,19.08,32.0,0.0,294.0,300,8953,397,9349,14.0,58.3,4,2004,0.8660254037844387
NH,2.58,29.04,38.25,11.0,306.0,300,8953,397,9349,14.0,58.3,5,2004,0.49999999999999994
NH,1.75,21.13,47.43,67.0,328.0,300,8953,397,9349,14.0,58.3,6,2004,1.2246467991473532e-16
NH,,32.93,42.6,122.0,317.0,300,8953,397,9349,14.0,58.3,7,2004,-0.4999999999999997
NH,0.25,26.67,48.33,106.0,322.0,300,8953,397,9349,14.0,58.3,8,2004,-0.8660254037844384
NH,,25.69,33.48,56.0,278.0,300,8953,397,9349,14.0,58.3,9,2004,-1.0
NH,,14.3,21.03,-11.0,244.0,300,8953,397,9349,14.0,58.3,10,2004,-0.8660254037844386
NH,149.75,40.16777777777778,25.071111111111108,-45.666666666666664,185.77777777777777,300,8953,397,9349,14.0,58.3,11,2004,-0.5000000000000004
NH,86.2,30.12,30.54,-33.0,278.0,300,8953,397,9349,14.0,58.3,4,2005,0.8660254037844387
NH,11.03,21.4808,196.5372,12.2,308.12,300,8953,397,9349,14.0,58.3,5,2005,0.49999999999999994
NH,3.0,41.21,42.39,89.0,339.0,300,8953,397,9349,14.0,58.3,6,2005,1.2246467991473532e-16
NH,1.0,17.03,53.0,117.0,333.0,300,8953,397,9349,14.0,58.3,7,2005,-0.4999999999999997
NH,,19.43,47.89,111.0,333.0,300,8953,397,9349,14.0,58.3,8,2005,-0.8660254037844384
NH,12.0,25.48,38.07,67.0,317.0,300,8953,397,9349,14.0,58.3,9,2005,-1.0
NH,,35.1,20.43,-17.0,267.0,300,8953,397,9349,14.0,58.3,10,2005,-0.8660254037844386
NH,1.5,6.45,25.55,-22.0,206.0,300,8953,397,9349,14.0,58.3,11,2005,-0.5000000000000004
NH,38.5,24.2,0.0,-172.0,148.33333333333334,300,8953,397,9349,14.0,58.3,3,2006,1.0
NH,233.197,16.82,34.14,-22.0,256.0,300,8953,397,9349,14.0,58.3,4,2006,0.8660254037844387
NH,13.632,25.58,44.37,33.0,311.0,300,8953,397,9349,14.0,58.3,5,2006,0.49999999999999994
NH,0.25,53.35,41.3,100.0,339.0,300,8953,397,9349,14.0,58.3,6,2006,1.2246467991473532e-16
NH,0.4,12.93,50.59,128.0,344.0,300,8953,397,9349,14.0,58.3,7,2006,-0.4999999999999997
NH,4.25,22.9,44.43,89.0,350.0,300,8953,397,9349,14.0,58.3,8,2006,-0.8660254037844384
NH,1.01,15.1,28.0,50.0,283.0,300,8953,397,9349,14.0,58.3,9,2006,-1.0
NH,,40.48,18.08,6.0,256.0,300,8953,397,9349,14.0,58.3,10,2006,-0.8660254037844386
NH,,18.15,11.08,-28.0,194.0,300,8953,397,9349,14.0,58.3,11,2006,-0.5000000000000004
NH,1.0,24.2,0.0,-172.0,148.33333333333334,300,8953,397,9349,14.0,58.3,3,2007,1.0
NH,65.75,21.840714285714284,25.534285714285716,-29.0,262.7142857142857,300,8953,397,9349,14.0,58.3,4,2007,0.8660254037844387
NH,32.69,17.07,49.93,22.0,322.0,300,8953,397,9349,14.0,58.3,5,2007,0.49999999999999994
NH,13.38,23.9,47.2,61.0,344.0,300,8953,397,9349,14.0,58.3,6,2007,1.2246467991473532e-16
NH,3.82,35.97,47.42,89.0,328.0,300,8953,397,9349,14.0,58.3,7,2007,-0.4999999999999997
NH,4.55,13.5,51.17,78.0,344.0,300,8953,397,9349,14.0,58.3,8,2007,-0.8660254037844384
NH,15.55,13.38,36.72,28.0,322.0,300,8953,397,9349,14.0,58.3,9,2007,-1.0
NH,5.75,24.0,22.42,-6.0,272.0,300,8953,397,9349,14.0,58.3,10,2007,-0.8660254037844386
NH,3.0,40.16777777777778,25.071111111111108,-45.666666666666664,185.77777777777777,300,8953,397,9349,14.0,58.3,11,2007,-0.5000000000000004
NH,2.69,24.2,0.0,-172.0,148.33333333333334,300,8953,397,9349,14.0,58.3,3,2008,1.0
NH,66.98,2.56,46.33,17.0,278.0,300,8953,397,9349,14.0,58.3,4,2008,0.8660254037844387
NH,105.1,4.03,40.2,-22.0,278.0,300,8953,397,9349,14.0,58.3,5,2008,0.49999999999999994
NH,7.3,45.81,41.78,100.0,356.0,300,8953,397,9349,14.0,58.3,6,2008,1.2246467991473532e-16
NH,2.25,19.86,51.03,122.0,328.0,300,8953,397,9349,14.0,58.3,7,2008,-0.4999999999999997
NH,,22.64,44.92,100.0,294.0,300,8953,397,9349,14.0,58.3,8,2008,-0.8660254037844384
NH,0.75,12.83,36.57,44.0,311.0,300,8953,397,9349,14.0,58.3,9,2008,-1.0
NH,,14.3,17.93,-17.0,244.0,300,8953,397,9349,14.0,58.3,10,2008,-0.8660254037844386
NH,3.5,24.2,0.0,-172.0,148.33333333333334,300,8953,397,9349,14.0,58.3,3,2009,1.0
NH,96.131,29.48,31.21,-22.0,311.0,300,8953,397,9349,14.0,58.3,4,2009,0.8660254037844387
NH,18.244,16.07,40.43,22.0,311.0,300,8953,397,9349,14.0,58.3,5,2009,0.49999999999999994
NH,2.91,33.78,41.04,56.0,294.0,300,8953,397,9349,14.0,58.3,6,2009,1.2246467991473532e-16
NH,,24.68,43.68,100.0,294.0,300,8953,397,9349,14.0,58.3,7,2009,-0.4999999999999997
NH,,33.93,44.07,100.0,339.0,300,8953,397,9349,14.0,58.3,8,2009,-0.8660254037844384
NH,1.0,9.1,32.87,33.0,283.0,300,8953,397,9349,14.0,58.3,9,2009,-1.0
NH,,20.58,19.29,-6.0,194.0,300,8953,397,9349,14.0,58.3,10,2009,-0.8660254037844386
NH,,0.3,18.9,-11.0,183.0,300,8953,397,9349,14.0,58.3,11,2009,-0.5000000000000004
NH,0.2,37.71,0.0,-229.66666666666666,88.66666666666667,300,8953,397,9349,14.0,58.3,2,2010,0.8660254037844386
NH,2.65,24.2,0.0,-172.0,148.33333333333334,300,8953,397,9349,14.0,58.3,3,2010,1.0
NH,28.176,21.840714285714284,25.534285714285716,-29.0,262.7142857142857,300,8953,397,9349,14.0,58.3,4,2010,0.8660254037844387
NH,6.859,21.4808,196.5372,12.2,308.12,300,8953,397,9349,14.0,58.3,5,2010,0.49999999999999994
NH,10.588,30.906896551724138,208.24172413793104,104.79310344827586,338.3103448275862,300,8953,397,9349,14.0,58.3,7,2010,-0.4999999999999997
NH,0.127,24.35107142857143,188.98214285714286,88.5,329.32142857142856,300,8953,397,9349,14.0,58.3,8,2010,-0.8660254037844384
NH,3.343,21.60607142857143,187.4632142857143,35.5,303.5,300,8953,397,9349,14.0,58.3,9,2010,-1.0
NH,0.1,22.569473684210525,46.05368421052631,-31.94736842105263,250.05263157894737,300,8953,397,9349,14.0,58.3,10,2010,-0.8660254037844386
NJ,88.5,43.325,0.0,-100.625,131.375,80,7354,1368,8723,3.6,93.8,1,1992,0.49999999999999994
NJ,113.0,28.728749999999998,0.0,-102.75,151.375,80,7354,1368,8723,3.6,93.8,2,1992,0.8660254037844386
NJ,412.0,11.457142857142857,0.0,-54.142857142857146,176.14285714285714,80,7354,1368,8723,3.6,93.8,3,1992,1.0
NJ,787.85,29.42705882352941,30.945294117647062,4.647058823529412,261.05882352941177,80,7354,1368,8723,3.6,93.8,4,1992,0.8660254037844387
NJ,9540.8,17.71,41.36,11.0,339.0,80,7354,1368,8723,3.6,93.8,5,1992,0.49999999999999994
NJ,5469.0,30.7,52.93,50.0,311.0,80,7354,1368,8723,3.6,93.8,6,1992,1.2246467991473532e-16
NJ,87.5,36.02,47.68,111.0,339.0,80,7354,1368,8723,3.6,93.8,7,1992,-0.4999999999999997
NJ,32.75,35.62,40.25,94.0,328.0,80,7354,1368,8723,3.6,93.8,8,1992,-0.8660254037844384
NJ,12.25,25.42,45.07,28.0,311.0,80,7354,1368,8723,3.6,93.8,9,1992,-1.0
NJ,23.0,11.17,29.31,-22.0,261.0,80,7354,1368,8723,3.6,93.8,10,1992,-0.8660254037844386
NJ,15.75,25.031999999999996,22.43866666666667,-30.4,232.2,80,7354,1368,8723,3.6,93.8,11,1992,-0.5000000000000004
NJ,21.25,22.943333333333335,0.0,-57.0,130.22222222222223,80,7354,1368,8723,3.6,93.8,12,1992,-2.4492935982947064e-16
NJ,3.25,43.325,0.0,-100.625,131.375,80,7354,1368,8723,3.6,93.8,1,1993,0.49999999999999994
NJ,80.35,28.728749999999998,0.0,-102.75,151.375,80,7354,1368,8723,3.6,93.8,2,1993,0.8660254037844386
NJ,2.5,11.457142857142857,0.0,-54.142857142857146,176.14285714285714,80,7354,1368,8723,3.6,93.8,3,1993,1.0
NJ,76.1,63.57,43.57,6.0,239.0,80,7354,1368,8723,3.6,93.8,4,1993,0.8660254037844387
NJ,90.95,7.3,47.27,44.0,317.0,80,7354,1368,8723,3.6,93.8,5,1993,0.49999999999999994
NJ,15.75,30.09,56.19,44.0,339.0,80,7354,1368,8723,3.6,93.8,6,1993,1.2246467991473532e-16
NJ,273.0,18.41,62.75,122.0,378.0,80,7354,1368,8723,3.6,93.8,7,1993,-0.4999999999999997
NJ,233.95,37.52,47.83,100.0,356.0,80,7354,1368,8723,3.6,93.8,8,1993,-0.8660254037844384
NJ,15.5,53.55,34.55,22.0,356.0,80,7354,1368,8723,3.6,93.8,9,1993,-1.0
NJ,33.75,31.86,25.55,-22.0,267.0,80,7354,1368,8723,3.6,93.8,10,1993,-0.8660254037844386
NJ,92.6,25.031999999999996,22.43866666666667,-30.4,232.2,80,7354,1368,8723,3.6,93.8,11,1993,-0.5000000000000004
NJ,5.0,22.943333333333335,0.0,-57.0,130.22222222222223,80,7354,1368,8723,3.6,93.8,12,1993,-2.4492935982947064e-16
NJ,0.25,43.325,0.0,-100.625,131.375,80,7354,1368,8723,3.6,93.8,1,1994,0.49999999999999994
NJ,30.75,28.728749999999998,0.0,-102.75,151.375,80,7354,1368,8723,3.6,93.8,2,1994,0.8660254037844386
NJ,135.25,11.457142857142857,0.0,-54.142857142857146,176.14285714285714,80,7354,1368,8723,3.6,93.8,3,1994,1.0
NJ,1530.35,29.42705882352941,30.945294117647062,4.647058823529412,261.05882352941177,80,7354,1368,8723,3.6,93.8,4,1994,0.8660254037844387
NJ,256.25,34.37,42.9,6.0,322.0,80,7354,1368,8723,3.6,93.8,5,1994,0.49999999999999994
NJ,454.5,36.49,54.71,72.0,356.0,80,7354,1368,8723,3.6,93.8,6,1994,1.2246467991473532e-16
NJ,55.75,24.78,54.51,144.0,350.0,80,7354,1368,8723,3.6,93.8,7,1994,-0.4999999999999997
NJ,4.0,32.32,43.03,100.0,361.0,80,7354,1368,8723,3.6,93.8,8,1994,-0.8660254037844384
NJ,43.75,9.47,35.7,50.0,311.0,80,7354,1368,8723,3.6,93.8,9,1994,-1.0
NJ,53.5,4.89,27.78,0.0,244.0,80,7354,1368,8723,3.6,93.8,10,1994,-0.8660254037844386
NJ,138.25,25.031999999999996,22.43866666666667,-30.4,232.2,80,7354,1368,8723,3.6,93.8,11,1994,-0.5000000000000004
NJ,23.25,22.943333333333335,0.0,-57.0,130.22222222222223,80,7354,1368,8723,3.6,93.8,12,1994,-2.4492935982947064e-16
NJ,44.5,43.325,0.0,-100.625,131.375,80,7354,1368,8723,3.6,93.8,1,1995,0.49999999999999994
NJ,49.25,28.728749999999998,0.0,-102.75,151.375,80,7354,1368,8723,3.6,93.8,2,1995,0.8660254037844386
NJ,837.85,11.457142857142857,0.0,-54.142857142857146,176.14285714285714,80,7354,1368,8723,3.6,93.8,3,1995,1.0
NJ,19867.301,3.89,43.74,-11.0,272.0,80,7354,1368,8723,3.6,93.8,4,1995,0.8660254037844387
NJ,380.0,35.56,40.98,17.0,311.0,80,7354,1368,8723,3.6,93.8,5,1995,0.49999999999999994
NJ,346.565,22.54,43.9,100.0,350.0,80,7354,1368,8723,3.6,93.8,6,1995,1.2246467991473532e-16
NJ,78.25,37.64,49.53,106.0,389.0,80,7354,1368,8723,3.6,93.8,7,1995,-0.4999999999999997
NJ,1188.25,14.59,57.85,106.0,367.0,80,7354,1368,8723,3.6,93.8,8,1995,-0.8660254037844384
NJ,122.88,21.46,44.43,39.0,322.0,80,7354,1368,8723,3.6,93.8,9,1995,-1.0
NJ,18.3,28.81,29.93,11.0,294.0,80,7354,1368,8723,3.6,93.8,10,1995,-0.8660254037844386
NJ,15.25,25.031999999999996,22.43866666666667,-30.4,232.2,80,7354,1368,8723,3.6,93.8,11,1995,-0.5000000000000004
NJ,13.75,22.943333333333335,0.0,-57.0,130.22222222222223,80,7354,1368,8723,3.6,93.8,12,1995,-2.4492935982947064e-16
NJ,0.25,43.325,0.0,-100.625,131.375,80,7354,1368,8723,3.6,93.8,1,1996,0.49999999999999994
NJ,93.25,28.728749999999998,0.0,-102.75,151.375,80,7354,1368,8723,3.6,93.8,2,1996,0.8660254037844386
NJ,183.25,11.457142857142857,0.0,-54.142857142857146,176.14285714285714,80,7354,1368,8723,3.6,93.8,3,1996,1.0
NJ,340.0,50.93,48.4,0.0,300.0,80,7354,1368,8723,3.6,93.8,4,1996,0.8660254037844387
NJ,61.25,24.13,43.25,-17.0,350.0,80,7354,1368,8723,3.6,93.8,5,1996,0.49999999999999994
NJ,75.25,46.19,52.71,67.0,328.0,80,7354,1368,8723,3.6,93.8,6,1996,1.2246467991473532e-16
NJ,18.5,40.14,47.95,111.0,322.0,80,7354,1368,8723,3.6,93.8,7,1996,-0.4999999999999997
NJ,4.5,14.85,42.66,78.0,339.0,80,7354,1368,8723,3.6,93.8,8,1996,-0.8660254037844384
NJ,8.75,40.72,33.23,61.0,328.0,80,7354,1368,8723,3.6,93.8,9,1996,-1.0
NJ,39.6,3.24,26.48,-11.0,244.0,80,7354,1368,8723,3.6,93.8,10,1996,-0.8660254037844386
NJ,99.5,25.031999999999996,22.43866666666667,-30.4,232.2,80,7354,1368,8723,3.6,93.8,11,1996,-0.5000000000000004
NJ,5.5,22.943333333333335,0.0,-57.0,130.22222222222223,80,7354,1368,8723,3.6,93.8,12,1996,-2.4492935982947064e-16
NJ,23.75,43.325,0.0,-100.625,131.375,80,7354,1368,8723,3.6,93.8,1,1997,0.49999999999999994
NJ,231.8,28.728749999999998,0.0,-102.75,151.375,80,7354,1368,8723,3.6,93.8,2,1997,0.8660254037844386
NJ,223.5,11.457142857142857,0.0,-54.142857142857146,176.14285714285714,80,7354,1368,8723,3.6,93.8,3,1997,1.0
NJ,298.0,24.5,31.64,0.0,222.0,80,7354,1368,8723,3.6,93.8,4,1997,0.8660254037844387
NJ,185.0,27.57,47.03,17.0,300.0,80,7354,1368,8723,3.6,93.8,5,1997,0.49999999999999994
NJ,104.5,20.09,56.09,67.0,367.0,80,7354,1368,8723,3.6,93.8,6,1997,1.2246467991473532e-16
NJ,3174.25,30.53,62.22,100.0,383.0,80,7354,1368,8723,3.6,93.8,7,1997,-0.4999999999999997
NJ,36.75,26.26,43.1,117.0,350.0,80,7354,1368,8723,3.6,93.8,8,1997,-0.8660254037844384
NJ,58.0,10.85,33.55,22.0,294.0,80,7354,1368,8723,3.6,93.8,9,1997,-1.0
NJ,39.0,5.35,24.59,-6.0,311.0,80,7354,1368,8723,3.6,93.8,10,1997,-0.8660254037844386
NJ,374.25,25.031999999999996,22.43866666666667,-30.4,232.2,80,7354,1368,8723,3.6,93.8,11,1997,-0.5000000000000004
NJ,19.0,22.943333333333335,0.0,-57.0,130.22222222222223,80,7354,1368,8723,3.6,93.8,12,1997,-2.4492935982947064e-16
NJ,4.75,43.325,0.0,-100.625,131.375,80,7354,1368,8723,3.6,93.8,1,1998,0.49999999999999994
NJ,20.3,28.728749999999998,0.0,-102.75,151.375,80,7354,1368,8723,3.6,93.8,2,1998,0.8660254037844386
NJ,181.29,11.457142857142857,0.0,-54.142857142857146,176.14285714285714,80,7354,1368,8723,3.6,93.8,3,1998,1.0
NJ,258.25,22.93,33.45,-6.0,239.0,80,7354,1368,8723,3.6,93.8,4,1998,0.8660254037844387
NJ,73.75,16.59,45.37,39.0,317.0,80,7354,1368,8723,3.6,93.8,5,1998,0.49999999999999994
NJ,123.75,28.73,61.73,67.0,350.0,80,7354,1368,8723,3.6,93.8,6,1998,1.2246467991473532e-16
NJ,84.25,16.45,51.47,128.0,356.0,80,7354,1368,8723,3.6,93.8,7,1998,-0.4999999999999997
NJ,134.1,17.77,53.1,100.0,339.0,80,7354,1368,8723,3.6,93.8,8,1998,-0.8660254037844384
NJ,29.75,23.66,52.15,28.0,339.0,80,7354,1368,8723,3.6,93.8,9,1998,-1.0
NJ,153.5,27.73,20.16,11.0,256.0,80,7354,1368,8723,3.6,93.8,10,1998,-0.8660254037844386
NJ,163.75,25.031999999999996,22.43866666666667,-30.4,232.2,80,7354,1368,8723,3.6,93.8,11,1998,-0.5000000000000004
NJ,93.0,22.943333333333335,0.0,-57.0,130.22222222222223,80,7354,1368,8723,3.6,93.8,12,1998,-2.4492935982947064e-16
NJ,20.75,43.325,0.0,-100.625,131.375,80,7354,1368,8723,3.6,93.8,1,1999,0.49999999999999994
NJ,128.0,28.728749999999998,0.0,-102.75,151.375,80,7354,1368,8723,3.6,93.8,2,1999,0.8660254037844386
NJ,420.5,11.457142857142857,0.0,-54.142857142857146,176.14285714285714,80,7354,1368,8723,3.6,93.8,3,1999,1.0
NJ,12869.85,22.48,38.65,-6.0,233.0,80,7354,1368,8723,3.6,93.8,4,1999,0.8660254037844387
NJ,658.55,22.16,45.82,-6.0,333.0,80,7354,1368,8723,3.6,93.8,5,1999,0.49999999999999994
NJ,632.0,10.12,72.25,89.0,378.0,80,7354,1368,8723,3.6,93.8,6,1999,1.2246467991473532e-16
NJ,947.6,11.3,78.18,117.0,394.0,80,7354,1368,8723,3.6,93.8,7,1999,-0.4999999999999997
NJ,191.0,18.25,61.73,100.0,378.0,80,7354,1368,8723,3.6,93.8,8,1999,-0.8660254037844384
NJ,10.25,34.54,56.75,56.0,317.0,80,7354,1368,8723,3.6,93.8,9,1999,-1.0
NJ,11.25,22.62,27.2,0.0,244.0,80,7354,1368,8723,3.6,93.8,10,1999,-0.8660254037844386
NJ,123.8,25.031999999999996,22.43866666666667,-30.4,232.2,80,7354,1368,8723,3.6,93.8,11,1999,-0.5000000000000004
NJ,16.75,22.943333333333335,0.0,-57.0,130.22222222222223,80,7354,1368,8723,3.6,93.8,12,1999,-2.4492935982947064e-16
NJ,178.25,43.325,0.0,-100.625,131.375,80,7354,1368,8723,3.6,93.8,1,2000,0.49999999999999994
NJ,16.5,28.728749999999998,0.0,-102.75,151.375,80,7354,1368,8723,3.6,93.8,2,2000,0.8660254037844386
NJ,580.5,11.457142857142857,0.0,-54.142857142857146,176.14285714285714,80,7354,1368,8723,3.6,93.8,3,2000,1.0
NJ,536.0,23.0,23.25,33.0,217.0,80,7354,1368,8723,3.6,93.8,4,2000,0.8660254037844387
NJ,261.5,32.1,54.55,17.0,344.0,80,7354,1368,8723,3.6,93.8,5,2000,0.49999999999999994
NJ,11.5,20.77,39.74,94.0,344.0,80,7354,1368,8723,3.6,93.8,6,2000,1.2246467991473532e-16
NJ,22.0,24.26,59.19,117.0,328.0,80,7354,1368,8723,3.6,93.8,7,2000,-0.4999999999999997
NJ,5.0,16.36,41.3,89.0,333.0,80,7354,1368,8723,3.6,93.8,8,2000,-0.8660254037844384
NJ,3.75,36.71,45.25,-11.0,317.0,80,7354,1368,8723,3.6,93.8,9,2000,-1.0
NJ,146.5,6.09,26.18,0.0,283.0,80,7354,1368,8723,3.6,93.8,10,2000,-0.8660254037844386
NJ,206.0,25.031999999999996,22.43866666666667,-30.4,232.2,80,7354,1368,8723,3.6,93.8,11,2000,-0.5000000000000004
NJ,49.0,22.943333333333335,0.0,-57.0,130.22222222222223,80,7354,1368,8723,3.6,93.8,12,2000,-2.4492935982947064e-16
NJ,1.0,43.325,0.0,-100.625,131.375,80,7354,1368,8723,3.6,93.8,1,2001,0.49999999999999994
NJ,81.5,28.728749999999998,0.0,-102.75,151.375,80,7354,1368,8723,3.6,93.8,2,2001,0.8660254037844386
NJ,85.75,11.457142857142857,0.0,-54.142857142857146,176.14285714285714,80,7354,1368,8723,3.6,93.8,3,2001,1.0
NJ,1291.25,12.2,39.13,-50.0,294.0,80,7354,1368,8723,3.6,93.8,4,2001,0.8660254037844387
NJ,227.7,21.22,87.86,-6.0,350.0,80,7354,1368,8723,3.6,93.8,5,2001,0.49999999999999994
NJ,1639.25,88.23,64.2,44.0,333.0,80,7354,1368,8723,3.6,93.8,6,2001,1.2246467991473532e-16
NJ,49.75,20.13,72.93,94.0,361.0,80,7354,1368,8723,3.6,93.8,7,2001,-0.4999999999999997
NJ,52.75,26.84,55.78,122.0,400.0,80,7354,1368,8723,3.6,93.8,8,2001,-0.8660254037844384
NJ,32.6,23.22,56.25,61.0,317.0,80,7354,1368,8723,3.6,93.8,9,2001,-1.0
NJ,301.35,0.0,35.2,28.0,283.0,80,7354,1368,8723,3.6,93.8,10,2001,-0.8660254037844386
NJ,608.3,25.031999999999996,22.43866666666667,-30.4,232.2,80,7354,1368,8723,3.6,93.8,11,2001,-0.5000000000000004
NJ,39.0,22.943333333333335,0.0,-57.0,130.22222222222223,80,7354,1368,8723,3.6,93.8,12,2001,-2.4492935982947064e-16
NJ,75.25,43.325,0.0,-100.625,131.375,80,7354,1368,8723,3.6,93.8,1,2002,0.49999999999999994
NJ,127.5,28.728749999999998,0.0,-102.75,151.375,80,7354,1368,8723,3.6,93.8,2,2002,0.8660254037844386
NJ,164.2,11.457142857142857,0.0,-54.142857142857146,176.14285714285714,80,7354,1368,8723,3.6,93.8,3,2002,1.0
NJ,263.95,73.47,42.26,-17.0,356.0,80,7354,1368,8723,3.6,93.8,4,2002,0.8660254037844387
NJ,163.25,34.45,56.64,6.0,294.0,80,7354,1368,8723,3.6,93.8,5,2002,0.49999999999999994
NJ,2039.5,61.61,63.89,83.0,339.0,80,7354,1368,8723,3.6,93.8,6,2002,1.2246467991473532e-16
NJ,101.25,18.0,77.82,106.0,372.0,80,7354,1368,8723,3.6,93.8,7,2002,-0.4999999999999997
NJ,2794.85,52.97,67.82,128.0,372.0,80,7354,1368,8723,3.6,93.8,8,2002,-0.8660254037844384
NJ,48.75,23.4,55.72,50.0,344.0,80,7354,1368,8723,3.6,93.8,9,2002,-1.0
NJ,3.5,21.82,25.86,-6.0,300.0,80,7354,1368,8723,3.6,93.8,10,2002,-0.8660254037844386
NJ,5.0,25.031999999999996,22.43866666666667,-30.4,232.2,80,7354,1368,8723,3.6,93.8,11,2002,-0.5000000000000004
NJ,4.75,22.943333333333335,0.0,-57.0,130.22222222222223,80,7354,1368,8723,3.6,93.8,12,2002,-2.4492935982947064e-16
NJ,19.75,43.325,0.0,-100.625,131.375,80,7354,1368,8723,3.6,93.8,1,2003,0.49999999999999994
NJ,4.5,28.728749999999998,0.0,-102.75,151.375,80,7354,1368,8723,3.6,93.8,2,2003,0.8660254037844386
NJ,72.25,11.457142857142857,0.0,-54.142857142857146,176.14285714285714,80,7354,1368,8723,3.6,93.8,3,2003,1.0
NJ,646.5,29.42705882352941,30.945294117647062,4.647058823529412,261.05882352941177,80,7354,1368,8723,3.6,93.8,4,2003,0.8660254037844387
NJ,85.75,45.73,33.0,78.0,272.0,80,7354,1368,8723,3.6,93.8,5,2003,0.49999999999999994
NJ,13.25,3.0,52.78,89.0,350.0,80,7354,1368,8723,3.6,93.8,6,2003,1.2246467991473532e-16
NJ,15.75,5.0,62.1,111.0,328.0,80,7354,1368,8723,3.6,93.8,7,2003,-0.4999999999999997
NJ,15.0,4.52,44.36,117.0,339.0,80,7354,1368,8723,3.6,93.8,8,2003,-0.8660254037844384
NJ,4.75,55.69,43.69,72.0,283.0,80,7354,1368,8723,3.6,93.8,9,2003,-1.0
NJ,9.0,23.0,27.29,-17.0,267.0,80,7354,1368,8723,3.6,93.8,10,2003,-0.8660254037844386
NJ,35.0,0.75,20.75,22.0,278.0,80,7354,1368,8723,3.6,93.8,11,2003,-0.5000000000000004
NJ,4.75,22.943333333333335,0.0,-57.0,130.22222222222223,80,7354,1368,8723,3.6,93.8,12,2003,-2.4492935982947064e-16
NJ,4.75,43.325,0.0,-100.625,131.375,80,7354,1368,8723,3.6,93.8,1,2004,0.49999999999999994
NJ,51.0,28.728749999999998,0.0,-102.75,151.375,80,7354,1368,8723,3.6,93.8,2,2004,0.8660254037844386
NJ,123.25,11.457142857142857,0.0,-54.142857142857146,176.14285714285714,80,7354,1368,8723,3.6,93.8,3,2004,1.0
NJ,75.75,29.42705882352941,30.945294117647062,4.647058823529412,261.05882352941177,80,7354,1368,8723,3.6,93.8,4,2004,0.8660254037844387
NJ,22.05,27.73,46.36,56.0,322.0,80,7354,1368,8723,3.6,93.8,5,2004,0.49999999999999994
NJ,43.25,21.79,52.86,94.0,339.0,80,7354,1368,8723,3.6,93.8,6,2004,1.2246467991473532e-16
NJ,65.75,66.27,44.67,144.0,328.0,80,7354,1368,8723,3.6,93.8,7,2004,-0.4999999999999997
NJ,7.0,28.94,43.29,111.0,322.0,80,7354,1368,8723,3.6,93.8,8,2004,-0.8660254037844384
